"4,0","4,200","4,600","16,0","16,200","16,600","acf,4,0","acf,4,200","acf,4,600","acf,16,0","acf,16,200","acf,16,600"
0.010868639623241302,0.010397025402905212,0.12372139268775542,0.20914416056121432,0.5337381381959773,0.34418355961655894,-0.010821443554929228,-0.011581374092611021,0.10096163568467817,-0.025757160263045118,0.29917064237264906,0.10933433857822701
0.011213779034245365,0.009133178297496882,0.09870090260871202,0.21909939300541373,0.3442846614729297,0.2757139273271159,-0.010476304143925164,-0.012845221198019351,0.07594114560563478,-0.015801927818845714,0.10971716564960154,0.04086470628878396
0.01111183247268592,0.008778595644652486,0.064511764480313,0.2049183374770139,0.2213159573313856,0.28997146606840557,-0.010578250705484609,-0.013199803850863747,0.04175200747723576,-0.029982983347245553,-0.013251538491942563,0.055122245030073604
0.010587715032387571,0.00773240223876467,0.06962267923748534,0.23787849025850646,0.2365327801522115,0.31651228887815813,-0.011102368145782958,-0.014245997256751563,0.04686292223440809,0.0029771694342470125,0.0019652843288833427,0.08166306783982619
0.010810140169743451,0.03772480587885728,0.06056143975140523,0.21168484372849505,0.18047382678306437,0.3164101025949928,-0.010879943008427078,0.015746406383341047,0.037801682748327986,-0.02321647709576441,-0.05409366904026378,0.08156088155666086
0.012784522574859177,0.031722840895866515,0.03142625062654351,0.19190359492136214,0.1584696718366464,0.18410724474766735,-0.008905560603311352,0.009744441400350282,0.008666493623466264,-0.04299772590289732,-0.07609782398668176,-0.05074197629066459
0.014181826636624357,0.04530382751760167,0.041615701737011936,0.17880764587925443,0.1655033731689244,0.1946825569412342,-0.007508256541546173,0.023325428022085433,0.018855944733934694,-0.056093674945005015,-0.06906412265440375,-0.040166664097097744
0.013284344596605636,0.06047734924834889,0.028849317000581312,0.14720780250176688,0.1256201867362201,0.3654172469349903,-0.008405738581564893,0.038498949752832655,0.006089559997504067,-0.08769351832249259,-0.10894730908710805,0.13056802589665834
0.013034053602427657,0.05790243605522465,0.04098151451915686,0.18761551824233197,0.17533046072843653,0.3518556526603167,-0.008656029575742873,0.035924036559708425,0.018221757516079615,-0.04728580258192749,-0.05923703509489162,0.11700643162198476
0.015203864298379537,0.030806242641586507,0.05317938743048985,0.1990001320135466,0.19687948661166624,0.3129981533731013,-0.006486218879790993,0.008827843146070274,0.030419630427412605,-0.03590118881071286,-0.03768800921166191,0.07814893233476936
0.018609076708857718,0.02814843142697537,0.08792559763567272,0.1765148890297719,0.2473401694781127,0.4615455540130106,-0.0030810064693128116,0.006170031931459136,0.06516584063259548,-0.058386431794487575,0.01277267365478454,0.22669633297467864
0.019193135580202483,0.024959481562547722,0.08138492149348966,0.1475081234778802,0.3807063517762521,0.33840715575477703,-0.0024969475979680464,0.0029810820670314875,0.05862516449041242,-0.08739319734637925,0.14613885595292397,0.10355793471644507
0.01816206369940026,0.02088640668969995,0.05332430641557913,0.15883219491041115,0.42472497495169076,0.2848762235997266,-0.0035280194787702707,-0.0010919928058162845,0.030564549412501887,-0.07606912591384832,0.19015747912836262,0.05002700256139462
0.01641819503169282,0.02003518581266631,0.054005174573262774,0.15228901338736947,0.3343709739287358,0.23671343907177467,-0.005271888146477712,-0.0019432136828499247,0.031245417570185532,-0.08261230743688999,0.09980347810540766,0.001864218033442715
0.015821541823416142,0.029734420185791477,0.06808753645595193,0.16224291952545675,0.34279688144889,0.20436618715969188,-0.005868541354754387,0.007756020690275244,0.04532777945287468,-0.07265840129880269,0.10822938562556181,-0.030483033878640074
0.01585346348717405,0.036112203548140466,0.048943907445362665,0.16495862178209572,0.35588264019685784,0.21648969403579307,-0.005836619690996481,0.014133804052624233,0.026184150442285423,-0.06994269904216373,0.12131514437352969,-0.01835952700253887
0.016712686387029465,0.024531695315285297,0.04157067138129899,0.14894102105326562,0.3550067257280211,0.2175256745003662,-0.004977396791141065,0.002553295819769063,0.018810914378221747,-0.08596029977099381,0.12043922990469293,-0.017323546537965757
0.019810956396812168,0.020657831922233985,0.03979685563140199,0.15492208903193436,0.21256166556979275,0.23699103050702586,-0.0018791267813583605,-0.0013205675732822484,0.01703709862832475,-0.0799792317923251,-0.022005830253535395,0.002141809468693926
0.01888318434878978,0.03774691466062446,0.03904638246486424,0.2256905456067278,0.1771164104072279,0.2560743100250487,-0.0028068988293807494,0.015768515165108226,0.016286625461786997,-0.009210775217531646,-0.05745108541610025,0.021225088986716753
0.017202954813681077,0.051285852829775026,0.02892826309173116,0.20365863248075783,0.1776045090804153,0.3078894021742814,-0.004487128364489453,0.029307453334258795,0.0061685060886539165,-0.03124268834350161,-0.056962986742912856,0.07304018113594947
0.016886507426227965,0.03554783960115508,0.011676450616326864,0.2025975446335879,0.20496339499218283,0.14935232822055236,-0.004803575751942566,0.013569440105638845,-0.01108330638675038,-0.032303776190671554,-0.029604100831145338,-0.08549689281777957
0.017478328433064783,0.05822505398926977,0.041352162727313076,0.20704870650566756,0.21887389480117667,0.21069008656266033,-0.004211754745105748,0.036246654493753534,0.018592405724235834,-0.027852614318591887,-0.015693601022151484,-0.024159134475671615
0.019992636189997946,0.07316913131777757,0.03853435804888587,0.20415840466028035,0.17980978673849135,0.20795424968610088,-0.0016974469881725826,0.05119073182226134,0.015774601045808627,-0.030742916163979107,-0.05475770908483681,-0.02689497135223106
0.02540736555019044,0.04271012716486209,0.03384192682725414,0.18616448415002873,0.26283309344836764,0.3081416053794342,0.0037172823720199085,0.020731727669345855,0.011082169824176894,-0.048736836674230725,0.028265597625039458,0.07329238434110223
0.03356308455075364,0.033628741665241976,0.02949986841509139,0.1518738620701516,0.539470837273168,0.3485537370392145,0.011873001372583106,0.011650342169725745,0.006740111412014145,-0.08302745875410783,0.3049033414498398,0.11370451600088256
0.029416198515942127,0.038211678340313686,0.024668286083797914,0.17000839576565532,0.35318267108181833,0.360717984521848,0.007726115337771596,0.016233278844797448,0.0019085290807206697,-0.06489292505860414,0.11861517525849016,0.12586876348351606
0.02099264007077726,0.05120229872919315,0.02087243383800458,0.18921364293305645,0.316230452952831,0.33209816147212884,-0.0006974431073932698,0.029223899233676916,-0.001887323165072662,-0.04568767789120299,0.08166295712950283,0.09724894043379691
0.014819379610090782,0.04673390134800207,0.018570464179329824,0.17036962512497922,0.2389338789691239,0.3019888332773764,-0.006870703568079747,0.02475550185248584,-0.004189292823747422,-0.06453169569928024,0.004366383145795745,0.06713961223904447
0.010709445990659225,0.036136106556773503,0.014489354705696369,0.1601364592705809,0.35027480888533735,0.24132825458520432,-0.010980637187511307,0.014157707061257267,-0.008270402297380875,-0.07476486155367856,0.11570731306200918,0.006479033546872375
0.009383539770066656,0.025501643681782985,0.012683029292375901,0.17334884508480952,0.47647411353268815,0.2037343587238859,-0.012306543408103873,0.003523244186266753,-0.010076727710701342,-0.06155247573944994,0.24190661770935998,-0.03111486231444603
0.0101406500825913,0.023892809158720187,0.01021346845738634,0.15637510182400952,0.4055678291474785,0.206195176213695,-0.01154943309557923,0.0019144096632039537,-0.012546288545690903,-0.07852621900024995,0.17100033332415035,-0.028654044824636963
0.010478344838343909,0.02458497598356196,0.009506151651967077,0.1630196256923568,0.3365159312976521,0.30606403725341935,-0.01121173833982662,0.0026065764880457273,-0.013253605351110167,-0.07188169513190262,0.10194843547432399,0.07121481621508742
0.01171910967245471,0.02333950296675894,0.01365759787832177,0.16387368795404686,0.20024463760465466,0.2752128702900219,-0.00997097350571582,0.0013611034712427048,-0.009102159124755474,-0.07102763287021258,-0.0343228582186735,0.04036364925168995
0.012594742359417668,0.05089723253618677,0.015263398743092895,0.15870671516149634,0.16856012028932163,0.16838734401337868,-0.009095340818752863,0.028918833040670538,-0.007496358259984349,-0.0761946056627631,-0.06600737553400653,-0.06646187702495326
0.013164870379501868,0.04540710303670579,0.010323620339528192,0.1609947216141845,0.23825893817624794,0.18918368929555315,-0.008525212798668661,0.023428703541189557,-0.012436136663549051,-0.07390659921007496,0.0036914423529197877,-0.0456655317427788
0.013166986721018204,0.02644309418924687,0.001972205606268557,0.19261897777948797,0.1805177089954618,0.23619165481327148,-0.008523096457152326,0.004464694693730636,-0.020787551396808688,-0.042282343044771464,-0.05404978682786635,0.0013424337749395358
0.01262459586568877,0.01799572308674887,0.0072593863369073055,0.1913597449828763,0.3860668166447928,0.23641741499413307,-0.00906548731248176,-0.003982676408767363,-0.015500370666169938,-0.04354157584138316,0.15149932082146467,0.0015681939558011232
0.011974709788557839,0.01349765008642211,0.013919104680285566,0.18616339865900386,0.4600561267347163,0.22425825496384874,-0.00971537338961269,-0.008480749409094124,-0.008840652322791678,-0.04873792216525558,0.22548863091138815,-0.010590966074483198
0.011346865949237863,0.011689517472453344,0.06585485099168015,0.18259450403870658,0.3624075812969517,0.22340896956868386,-0.010343217228932666,-0.01028888202306289,0.0430950939886029,-0.05230681678555288,0.12784008547362355,-0.011440251469648067
0.011162377344094511,0.017685547406682694,0.030547412487908078,0.17699674710082244,0.3844922996418479,0.15792011200848552,-0.010527705834076018,-0.004292852088833538,0.007787655484830835,-0.05790457372343702,0.14992480381851975,-0.07692910902984641
0.013470217304827848,0.01986794622341658,0.03336483811065925,0.17624887314436669,0.31190637372074315,0.19399069811185843,-0.008219865873342681,-0.002110453272099651,0.010605081107582012,-0.05865244767989276,0.07733887789741496,-0.040858522926473496
0.011150576155637415,0.03187055824936505,0.04226903205154537,0.17825393348435553,0.22679009336063383,0.3115068191893542,-0.010539507022533114,0.009892158753848813,0.01950927504846813,-0.05664738733990391,-0.0077774024626943205,0.07665759815102227
0.010613142065572914,0.021711368754305297,0.10334082683178278,0.20112892172636093,0.2686698795691063,0.2549738557004028,-0.011076941112597615,-0.0002670307412109361,0.08058106982870554,-0.033772399097898524,0.034102383745778155,0.020124634662070887
0.009979528434866942,0.02209229053211054,0.12930542600980768,0.15897186467750982,0.2977176769894268,0.33983616343389195,-0.011710554743303587,0.00011389103659430785,0.10654566900673045,-0.07592945614674965,0.06315018116609863,0.10498694239556
0.008147042605662297,0.02066279869909442,0.14268302179537454,0.18373958969759288,0.2981773861906005,0.2756414183494342,-0.013543040572508233,-0.001315600796421814,0.11992326479229727,-0.051161731126666575,0.06360989036727234,0.040792197311102216
0.006627790257959511,0.01597387526465262,0.1159409415924785,0.18499034550139357,0.27376240720316486,0.24449452100141988,-0.01506229292021102,-0.006004524230863614,0.09318118458940128,-0.049910975322865876,0.03919491137983673,0.009645299963087947
0.006075559324066263,0.01317637390130334,0.09121309846436926,0.21973412143475665,0.267517389633689,0.15360950555715122,-0.015614523854104266,-0.008802025594212894,0.06845334146129202,-0.015167199389502804,0.032949893810360856,-0.08123971548118071
0.005985995622827737,0.024806752762230294,0.07497367579373325,0.21397520717842433,0.20238637131534,0.1502698176054236,-0.01570408755534279,0.002828353266714061,0.05221391879065601,-0.020926113645835107,-0.03218112450798813,-0.08457940343290835
0.005559493616998493,0.04149786193017502,0.05159398600485079,0.2339390727006307,0.26233695516956934,0.11278505653187368,-0.016130589561172037,0.019519462434658783,0.028834229001773546,-0.0009622481236287488,0.02776945934624117,-0.12206416450645827
0.004846480846551291,0.05086827371651634,0.03548094407645349,0.24701414857104054,0.41063298328036546,0.6856759062978471,-0.016843602331619238,0.028889874221000103,0.012721187073376244,0.012112827746781086,0.1760654874570373,0.4508266852595152
0.003988451019978565,0.05758636582421949,0.023827202369177358,0.18169842618603932,0.32313216068414624,0.305872792053022,-0.017701632158191965,0.03560796632870326,0.0010674453661001137,-0.05320289463822013,0.08856466486081811,0.07102357101469003
0.0037744477397340962,0.04988676765697061,0.017594426993367305,0.18317977909112693,0.3321925853603182,0.2735009384290232,-0.017915635438436432,0.02790836816145437,-0.005165330009709939,-0.05172154173313252,0.09762508953699005,0.03865171739069121
0.0047577020280355105,0.049150240257874685,0.05244142439812894,0.16138815370317575,0.3929985544497923,0.24976242337649862,-0.01693238115013502,0.02717184076235845,0.029681667395051698,-0.0735131671210837,0.15843105862646414,0.014913202338166676
0.0068506884494681595,0.03845705044527838,0.05879102755938926,0.1612936232043446,0.4207423840969231,0.22494577759720202,-0.01483939472870237,0.016478650949762152,0.036031270556312014,-0.07360769761991486,0.186174888273595,-0.009903443441129919
0.008232899909336903,0.0320549528552855,0.07854321840653282,0.1718247821231321,0.3519629987860112,0.28148935126100383,-0.013457183268833627,0.010076553359769265,0.055783461403455574,-0.06307653870112735,0.11739550296268307,0.04664013022267188
0.0088833215962067,0.033077666106434554,0.11148388860424592,0.18074635840722433,0.34521970450166695,0.29456332269306945,-0.012806761581963831,0.011099266610918323,0.08872413160116868,-0.054154962417035116,0.11065220867833878,0.05971410165473749
0.009141395956764062,0.020753323666567434,0.08314988596225802,0.1809230037518175,0.2875319029719482,0.3338688881033329,-0.012548687221406467,-0.0012250758289487987,0.06039012895918078,-0.053978317072441946,0.052964407148620066,0.09901966706500091
0.009608178371893487,0.01703038602956398,0.05859785082452742,0.16677537661162703,0.2722148160961608,0.27444514435266915,-0.012081904806277043,-0.004948013465952251,0.03583809382145017,-0.06812594421263243,0.037647320272832664,0.03959592331433722
0.009431789052799197,0.015958836722170036,0.04492711099068012,0.20884628226735755,0.23119757701546964,0.23903146207015613,-0.012258294125371333,-0.006019562773346197,0.02216735398760288,-0.0260550385569019,-0.0033699188078585053,0.0041822410318241784
0.009525862703469017,0.015996568630816912,0.03990181398775457,0.23676949661961696,0.26670543738753294,0.23236533465089684,-0.012164220474701512,-0.005981830864699322,0.017142056984677325,0.0018681757953575029,0.0321379415642048,-0.002483886387435094
0.009803766560879215,0.021137440033715954,0.030051784140885034,0.28230388983152405,0.228254165478277,0.3005992785810519,-0.011886316617291314,-0.0008409594618002805,0.007292027137807792,0.047402569007264576,-0.006313330345051156,0.06575005754271995
0.011083423579866043,0.024648824331558412,0.032120265048444605,0.22826406739729357,0.21798181768806213,0.2544720409602557,-0.010606659598304487,0.002670424836042178,0.009360508045367361,-0.0066372534269658855,-0.01658567813526602,0.019622819921923784
0.011841320698482816,0.06945475399695916,0.034066065194553526,0.22488562945727938,0.2125464203681938,0.26038239781471756,-0.009848762479687714,0.04747635450144293,0.01130630819147628,-0.010015691366980052,-0.022021075455134365,0.025533176776385617
0.013239938178308907,0.056784228985912254,0.02897035385028021,0.21297704598788494,0.22506951374568113,0.27475377061681827,-0.008450144999861622,0.03480582949039602,0.00621059684720297,-0.021924274836374495,-0.009497982077647042,0.03990454957848635
0.012440067732062042,0.05814067019318846,0.021555138237144784,0.24618240131785268,0.3328526263010149,0.3318035944056225,-0.009250015446108487,0.03616227069767222,-0.0012046187659324602,0.011281080493593245,0.09828513047768675,0.09695437336729057
0.010621915446334118,0.03934928431705246,0.025798994944437326,0.30720089180790633,0.37955092716671374,0.30886852347635746,-0.011068167731836411,0.017370884821536224,0.0030392379413600812,0.07229957098364688,0.14498343134338557,0.07401930243802554
0.013589827917927766,0.032971943478405014,0.04076878472949019,0.23291968235175964,0.32757657492549963,0.26138991684668494,-0.008100255260242764,0.010993543982888782,0.01800902772641295,-0.0019816384724998084,0.09300907910217146,0.026540695808353023
0.018029140209178538,0.035173642362444135,0.07528338514309973,0.19980988007470377,0.3086721983061788,0.30207174453386015,-0.0036609429689919916,0.013195242866927902,0.052523628140022496,-0.03509144074955569,0.07410470248285068,0.06722252349552821
0.02385234552333026,0.049367972570634036,0.07282426870265266,0.1701260513909057,0.30632806594496664,0.37254755671637724,0.0021622623451597327,0.027389573075117805,0.05006451169957541,-0.06477526943335375,0.07176057012163849,0.13769833567804532
0.027295408231154727,0.03396795868154672,0.07034183282959033,0.1861794500541988,0.28623630951717677,0.38170137897826406,0.005605325052984198,0.011989559186030486,0.047582075826513096,-0.04872187077006064,0.051668813693848584,0.14685215793993212
0.025456251478066818,0.019121774546007227,0.059453555157136385,0.1964639133203547,0.2920778465375534,0.29746591997242366,0.0037661682998962887,-0.002856624949509007,0.03669379815405914,-0.03843740750390474,0.057510350714225285,0.06261669893409173
0.02109185878516474,0.012947298708581223,0.04658330433075166,0.20025584220888196,0.2779662149877715,0.22772371050138204,-0.0005982243930057902,-0.009031100786935012,0.023823547327674416,-0.0346454786153775,0.04339871916444337,-0.0071255105369498846
0.019137759386582284,0.012501643415572547,0.027617808897128757,0.19219175748460973,0.2551627336527227,0.21037467625589346,-0.0025523237915882463,-0.009476756079943688,0.004858051894051513,-0.042709563339649724,0.02059523782939451,-0.024474544782438483
0.017483235834481883,0.01269504330503705,0.03010697515178217,0.1916733907315099,0.22234013191365173,0.24154581789122698,-0.004206847343688646,-0.009283356190479182,0.0073472181487049286,-0.043227930092749556,-0.01222736390967643,0.006696596852895032
0.015054188288073499,0.012188263177387746,0.01883004738142764,0.1633462806599786,0.18733939412508172,0.29704826659875144,-0.006635894890097031,-0.009790136318128487,-0.003929709621649605,-0.07155504016428085,-0.04722810169824644,0.0621990455604195
0.014763976187139784,0.009801755338690009,0.010991260386332026,0.20713020111700267,0.23439898845450508,0.2081897299830743,-0.006926106991030745,-0.012176644156826224,-0.011768496616745217,-0.02777111970725679,-0.00016850736882307956,-0.026659491055257636
0.013121512554252724,0.006725692685730993,0.006648414161250516,0.22669197586131043,0.21083290545504974,0.30342467707287607,-0.008568570623917806,-0.01525270680978524,-0.016111342841826727,-0.008209344962949009,-0.023734590368278418,0.06857545603454412
0.013507142362307312,0.0068441389689765835,0.004909126601555215,0.24130472404960054,0.21143963415084802,0.26391388991277115,-0.008182940815863217,-0.01513426052653965,-0.01785063040152203,0.0064034032253410846,-0.023127861672480134,0.029064668874439196
0.014851630291436645,0.008997856417315105,0.00447720696854257,0.2760818618167923,0.23701284868952266,0.259795666106719,-0.006838452886733884,-0.01298054307820113,-0.018282550034534675,0.04118054099253285,0.002445352866194517,0.024946445068387037
0.013527545267157267,0.01756371274632679,0.004001903902900648,0.25729091500296614,0.349131016884702,0.31603694604311183,-0.008162537911013262,-0.004414686749189442,-0.018757853100176598,0.02238959417870668,0.11456352106137387,0.08118772500477987
0.011179874737454177,0.025996502990027724,0.00347807840440333,0.21297051083421778,0.3593623082296958,0.35373029487539964,-0.010510208440716352,0.004018103494511491,-0.019281678598673913,-0.02193080999004168,0.12479481240636763,0.11888107383706768
0.012775786102432796,0.036713720623460705,0.0028437336990962286,0.2199110432297208,0.3338481203939631,0.5120296465457327,-0.008914297075737734,0.01473532112794447,-0.019916023303981015,-0.014990277594538661,0.09928062457063497,0.2771804255074008
0.02043169042135113,0.04646373658648,0.002941377488565628,0.21852048835614352,0.28819970066434436,0.3844269683831265,-0.001258392756819399,0.02448533709096377,-0.019818379514511618,-0.016380832468115947,0.05363220484101619,0.14957774734479456
0.029482661076537783,0.04792685683996165,0.004309317881120572,0.20059540470061674,0.2899854863472045,0.30530269011406663,0.007792577898367253,0.02594845734444542,-0.01845043912195667,-0.03430591612364271,0.055417990523876325,0.07045346907573469
0.03371438162439168,0.05123678028641763,0.005707007842709244,0.19019182430360188,0.28640869933609225,0.28017120338896906,0.012024298446221153,0.029258380790901393,-0.017052749160368,-0.04470949652065756,0.051841203512764084,0.04532198235063714
0.03514440690432393,0.043187228681049336,0.005877406662849169,0.18330850592640202,0.259187235850936,0.2339111392214453,0.013454323726153404,0.021208829185533098,-0.016882350340228076,-0.05159281489785743,0.02461974002760782,-0.0009380818168866356
0.03096805770484185,0.029486338336497577,0.004530871004694381,0.1630700290015845,0.25707501737079963,0.2162507575144228,0.009277974526671317,0.007507938840981345,-0.018228885998382863,-0.07183129182267496,0.022507521547471477,-0.018598463523909134
0.029736076070337403,0.0353561644763098,0.004942976984178058,0.16155800501662354,0.20230909909887668,0.16805578224783183,0.008045992892166873,0.013377764980793565,-0.017816780018899185,-0.07334331580763591,-0.03225839672445147,-0.0667934387905001
0.028078559927808767,0.036881982842261775,0.005628537283619757,0.18411768537243042,0.21133465539161053,0.1566053747069329,0.006388476749638237,0.014903583346745542,-0.017131219719457486,-0.050783635451829026,-0.02323284043171761,-0.07824384633139905
0.018759706936867793,0.029476591552421518,0.016266666426650995,0.20499579674513152,0.22530404693068568,0.23369410767568316,-0.0029303762413027366,0.007498192056905285,-0.006493090576426248,-0.02990552407912794,-0.009263448892642467,-0.001155113362648775
0.02046318609157669,0.020061868893784238,0.034265918438402404,0.2055878301385046,0.21146360153402483,0.2230060889037953,-0.0012268970865938413,-0.0019165306017319948,0.011506161435325157,-0.029313490685754864,-0.02310389428930333,-0.01184313213453662
0.02228494537874333,0.017312079254214914,0.06792337185944142,0.22233622662763655,0.317730668549821,0.2571862365077387,0.0005948622005727999,-0.00466632024130132,0.04516361485636418,-0.0125650941966229,0.08316317272649289,0.02233701546940676
0.020519323664959996,0.016131936492040644,0.04144641251977493,0.1991457902444447,0.389050946951753,0.28892728655576677,-0.0011707595132105335,-0.005846463003475589,0.018686655516697688,-0.03575553057981475,0.15448345112842485,0.05407806551743481
0.01812719411886248,0.011705123232519437,0.026229110479254317,0.21169219874438291,0.45449079356504235,0.3520434843333453,-0.0035628890593080473,-0.010273276262996798,0.003469353476177073,-0.023209122079876545,0.21992329774171418,0.11719426329501337
0.017091978637037687,0.006865757222893335,0.03598991726458872,0.23390893882894911,0.31440061263390423,0.2719489831520111,-0.004598104541132844,-0.015112642272622899,0.013230160261511477,-0.0009923819953103223,0.07983311681057607,0.03709976211367914
0.01792105074608422,0.008159790495801766,0.07214496621503512,0.2506006525113994,0.31877051454271593,0.3400057284007593,-0.0037690324320863115,-0.013818608999714467,0.04938520921195787,0.015699331687139932,0.08420301871938776,0.10515650736242738
0.015604932513692856,0.013633393892651962,0.07460474311298829,0.21496660182860633,0.29527160250920986,0.2995840200022705,-0.006085150664477674,-0.008345005602864273,0.05184498610991105,-0.01993471899565313,0.0607041066858817,0.06473479896393858
0.014985311642287813,0.014619873379918378,0.08140034229954188,0.21343760155280977,0.2922964851979398,0.45637289877721093,-0.006704771535882717,-0.007358526115597855,0.058640585296464626,-0.021463719271449667,0.05772898937461166,0.22152367773887902
0.020035220417264063,0.03345621892691773,0.0868080316457692,0.21246167737503358,0.2275387513111019,0.3897811278482942,-0.0016548627609064657,0.011477819431401502,0.06404827464269194,-0.02243964344922588,-0.00702874451222625,0.15493190680996224
0.024888594502479974,0.030503026641918497,0.08099941638888764,0.19787507302661053,0.3554721784432432,0.3226011741905131,0.003198511324309446,0.008524627146402262,0.05823965938581039,-0.03702624779764893,0.12090468261991504,0.08775195315218118
0.02465618592810466,0.0721016739265835,0.06447118352033718,0.1843117684060789,0.27132256205250693,0.2894243953390574,0.002966102749934131,0.05012327443106726,0.04171142651725994,-0.05058955241818054,0.03675506622917877,0.05457517430072546
0.021327848797071346,0.06754664179009123,0.04868426617803173,0.17409345136752055,0.290183366279699,0.3266567320884365,-0.0003622343810991839,0.04556824229457499,0.025924509174954487,-0.06080786945673888,0.05561587045637085,0.09180751105010453
0.017137200835691556,0.04166211222644815,0.04023338702755645,0.1729553104263707,0.22621354778970504,0.2249413484012268,-0.004552882342478975,0.01968371273093192,0.017473630024479207,-0.061946010397888766,-0.008353948033623106,-0.009907872637105143
0.014806831718492891,0.04570305837197752,0.03329636283888148,0.18977076704721624,0.2730867630190714,0.20139209308269138,-0.006883251459677639,0.02372465887646129,0.010536605835804236,-0.04513055377704321,0.03851926719574327,-0.03345712795564058
0.013227667687467512,0.05169083269389057,0.030796669942260362,0.1894590691929724,0.2886378717699664,0.2156738262144451,-0.008462415490703017,0.029712433198374334,0.00803691293918312,-0.04544225163128707,0.054070375946638244,-0.019175394823886836
0.014342992688534189,0.060037478574897586,0.03897187586411083,0.1750890666759432,0.25180198858521635,0.35257490294242383,-0.007347090489636342,0.03805907907938135,0.016212118861033582,-0.05981225414831625,0.01723449276188818,0.11772568190409187
0.015205831107322496,0.04362630686939956,0.10087758762442986,0.18272328875630703,0.455903413907365,0.38583827157760076,-0.006484252070848034,0.021647907373883328,0.07811783062135261,-0.052178032067952414,0.22133591808403683,0.1509890505392688
0.014440770642030453,0.034565962168600924,0.07369926094610971,0.15248597756427668,0.37289753214738336,0.2784888639917569,-0.007249312536140076,0.012587562673084687,0.05093950394303247,-0.08241534325998279,0.13833003632405522,0.04363964295342491
0.017089385876471547,0.03129440025407695,0.06658527311631078,0.22327599128463343,0.3266297095415848,0.42982321756493863,-0.0046006973016989835,0.009316000758560712,0.043825516113233536,-0.011625329539626025,0.09206221371825665,0.19497399652660669
0.018593098471628787,0.03863563788127568,0.04482843326855372,0.24493213195030253,0.32914636742584996,0.3601580478994799,-0.0030969847065417423,0.016657238385759443,0.022068676265476476,0.010030811126043088,0.09457887160252179,0.125308826861148
0.01789570088086174,0.03054287620194188,0.0626540824759139,0.22785393641161283,0.30561923198617164,0.35045568976431035,-0.003794382297308788,0.008564476706425649,0.03989432547283667,-0.007047384412646629,0.0710517361628435,0.11560646872597839
