4.899396351599300762e-04,4.880048402083774265e-04,7.767706424160530573e-04,1.128849979265318703e-03,1.397861148275487617e-03,9.250441614727372827e-04,3.818834079474764560e-03,7.914491790447494846e-03,9.941786450135764799e-03,9.547515605308172851e-03,1.029905497672648808e-02,2.900624220035233000e-02,3.683867114569884527e-02,3.814343048278938386e-02,3.797139989835385948e-02
1.850956154170382958e-04,1.749973965485707324e-04,3.001224463123024883e-04,4.514838504108158504e-04,5.805053432520184287e-04,3.332638177952314739e-04,1.640173344866763163e-03,4.501190802953524382e-03,6.533801062828313404e-03,6.635282674463117460e-03,6.557521575968609795e-03,2.760638879868513793e-02,3.674090562014774297e-02,3.807386131090069459e-02,3.784237978913845835e-02
1.211391538059267825e-04,1.216423724936400844e-04,2.185388083698156392e-04,3.300972934379199121e-04,4.280053771648664697e-04,2.249999547415110885e-04,1.244172174450519771e-03,3.827867936073939270e-03,5.907405842420522350e-03,6.126171452209493509e-03,5.850721523627115325e-03,2.759028952176911798e-02,3.677675282713737531e-02,3.809650509760152681e-02,3.787582587046771365e-02
1.462182128486710767e-04,1.717612432414974033e-04,3.038090952537146833e-04,4.529183212153849278e-04,5.738019247654343449e-04,2.970543615380698190e-04,1.715342891339413428e-03,4.746605055622219599e-03,6.943515507403655480e-03,7.020814946439202404e-03,6.940376879731049997e-03,2.847274171305309853e-02,3.689162024524491462e-02,3.817703020779948664e-02,3.800883146873904050e-02
2.768543604158481969e-04,3.366180384998231838e-04,5.520205875888743296e-04,7.962390257264317451e-04,9.771529224799852063e-04,5.465694884691735343e-04,2.861212925425808597e-03,6.639446579978782251e-03,8.895979083145781965e-03,8.687769386532767299e-03,9.058256057470775308e-03,2.950515868738309844e-02,3.701208462880004740e-02,3.827063244669332009e-02,3.815224250462199290e-02
